time,pos,vel,vel_gps,accel
1686463412.6827755,-597.7911989662693,132.37018439817712,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.6942842,-597.7911989662693,132.381380589131,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.7033126,-597.7911989662693,132.39256016362816,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.7119453,-597.7911989662693,132.40372581063386,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.7219646,-597.7911989662693,132.41488199661543,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.7299895,-597.7911989662693,132.42603128005558,36.75443285483897,"[0, -3.1112621399567815e-11, nan]"
1686463412.7385633,-601.468353186121,132.43717220295494,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.747609,-601.468353186121,132.44830050687287,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.7570572,-601.468353186121,132.4594126689839,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.7654793,-601.468353186121,132.47050883189658,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.7751884,-601.468353186121,132.4815926989404,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.7859325,-601.468353186121,132.49266847913879,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.7960382,-601.468353186121,132.50373741070672,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.8071253,-601.468353186121,132.5147967439609,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.8173165,-601.468353186121,132.52584202912732,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.8287132,-601.468353186121,132.53687081488243,36.785491628272176,"[0, -2.2120479132261465e-11, nan]"
1686463412.8409963,-605.1485953529252,132.54788469331797,36.81622497934729,"[0, -1.572708115853233e-11, nan]"
