Sample time,accel,throttle,speed,separation
8.01,-0.0508925488576223,0,0.3943,3.55420000000004
8.02,-0.0508898274262934,0,0.3943,3.55420000000004
11.95,-0.0508614527266421,0,0.479,3.47989999999999
34.3,-0.0508544049628081,,0.0631,3.45389999999998
14.22,-0.0507890417784998,0,0.1218,3.44979999999998
16.12,-0.0507665561846415,0,0.3996,3.43020000000001
14.33,-0.0506402241273295,0,0.0572,3.44449999999995
8.14,-0.0506286118431557,0,0.3119,3.51779999999997
6.12,-0.0506001681928414,0,0.298,3.73329999999999
16.34,-0.0505990940411678,0,0.2934,3.36150000000003
4.93,-0.0505040706693378,0.0987927938944297,0.3646,4.1814
16.33,-0.0503574204440001,0,0.2934,3.36150000000003
16.14,-0.0502532434135936,0,0.3996,3.43020000000001
12.13,-0.0501642452989223,0,0.3662,3.39089999999999
26.41,-0.0500913467720606,0,0.2892,3.4006
5.75,-0.0498854971679295,0,0.6105,3.91309999999999
35.9,-0.0498256335789818,,0.4234,3.58789999999999
20.25,-0.0498238214241012,0,0.1992,3.47699999999998
34.34,-0.0498204770132987,0,0.0631,3.45389999999998
15.91,-0.0497494302047964,0,0.5016,3.52629999999999
36.35,-0.04968988230783,0,0.124,3.48289999999997
26.6,-0.0495729745898825,,0.1664,3.39679999999998
16.32,-0.0495181661611431,0,0.2934,3.36150000000003
25.91,-0.049260948324754,0,0.4636,3.58289999999999
23.9,-0.0492393098717881,,0.3939,3.63569999999999
32.54,-0.049178292022516,0,0.0632,3.34179999999998
16.31,-0.0490735646661909,0,0.2934,3.36150000000003
6.11,-0.0490708281501821,0,0.298,3.73329999999999
20.41,-0.0490510216709943,0.0212074180672867,0.1097,3.45950000000005
16.13,-0.0490254791211957,0,0.3996,3.43020000000001
4.91,-0.0490162915174544,0.215917494028489,0.3646,4.1814
20.43,-0.0489919709998993,0,0.1097,3.45950000000005
6.3,-0.0488274805767647,,0.2052,3.68880000000001
20.42,-0.048821547044854,0,0.1097,3.45950000000005
26.65,-0.0487995854229874,0,0.1664,3.39679999999998
20.04,-0.0487814948548894,0,0.3149,3.52769999999998
13.94,-0.048551724137931,0,0.37,3.52359999999999
26.42,-0.0485443513807395,0.0336984494334573,0.2892,3.4006
28.11,-0.0484949388009923,0,0.3285,3.41969999999998
4.92,-0.0484185217764066,0,0.3646,4.1814
12.55,-0.0483343319379851,0,0.0857,3.32920000000001
28.45,-0.0483254046140917,0,0.1473,3.36239999999998
20.44,-0.0483084671835629,0,0.1097,3.45950000000005
